,EPDL97 Energy [keV],S1 EPDL97 EA [cm^2],S2 EPDL97 EA [cm^2],S3 EPDL97 EA [cm^2],S4 EPDL97 EA [cm^2],S5 EPDL97 EA [cm^2],S6 EPDL97 EA [cm^2],S7 EPDL97 EA [cm^2]
257,10.7856,2.303696782637753,2.347543544312867,2.3034482758742505,2.214835995468979,2.0994825270651476,1.991628760564378,1.8550106584502362
258,10.8236,2.275716334659841,2.3312932428879107,2.2922700858965346,2.206568388923225,2.0931738392479025,1.9862425553569443,1.8508586586058382
259,10.8617,2.243991776513046,2.3134305927151058,2.280167506437966,2.1976917438714536,2.0864359005070097,1.9804938747156398,1.8464309193081723
260,10.899799999999999,2.2053611921030036,2.292501762479676,2.2662731588226777,2.1876116095562947,2.078832956116948,1.9740232388713363,1.8414570037857645
261,10.937899999999999,2.1574004457573666,2.265870833723059,2.2481885170408797,2.1742492317955344,2.068592720067203,1.9652369541809005,1.8346085902493148
262,10.976,2.104792184644457,2.2375324457587475,2.229183557978585,2.160285109403081,2.057916729291937,1.956085198391851,1.8274711805551134
263,11.014,2.0297092246893786,2.1977219247093154,2.202681678060562,2.1408578751422813,2.043058793912044,1.9433326535820368,1.817494184760433
264,11.052100000000001,1.9221940396521002,2.1368331141304115,2.160750230992971,2.109428570682065,2.018617506471624,1.9221982388220555,1.8007430129744133
265,11.090200000000001,1.777001863947524,2.0463287179835623,2.0963035881560574,2.060205859809527,1.979851595404933,1.8884910191368236,1.7737788760538977
266,11.1283,1.601851787977449,1.9234867654893928,2.006320176885535,1.99057488857967,1.924553019975936,1.8402398471256234,1.7349579426428658
267,11.1663,1.4150728872603209,1.7709477041759822,1.890580098362171,1.8997369777540651,1.8518144998232862,1.7765639973540908,1.6834635997451017
268,11.2044,1.2784931687270626,1.6344641942983216,1.7797225880658674,1.8101426725006273,1.7788841175153698,1.7123189712814388,1.6310359848516625
269,11.2425,1.1789229252411804,1.5206894389760477,1.6815459096787102,1.728659155494987,1.711563264323303,1.6526872689125958,1.58198087557896
270,11.2806,1.1295819774257811,1.448876512723511,1.612106749205119,1.6678245966993426,1.6597539785994113,1.6062844220476615,1.5432076663040708
271,11.3186,1.1007985031381893,1.4069962069050697,1.5705906665738583,1.6308555946903833,1.6279503874382473,1.5776878064135327,1.5191891691199062
272,11.3567,1.087483323140808,1.3846860104671284,1.5469393269051614,1.6090542043372653,1.608819454227498,1.560369868535793,1.5045060432333952
273,11.3948,1.0848032228322513,1.377584429465364,1.538220745942579,1.6004583734469509,1.6010018843756126,1.5532072341359184,1.498349629671012
274,11.4329,1.0887280139208122,1.3801116502555328,1.5391329188223635,1.6004802550699215,1.6006246638669526,1.5527459017655374,1.4978458749006187
275,11.4709,1.0857116463450767,1.3799395456139083,1.5400532361028603,1.6016144525272349,1.6017335620863757,1.553794384425494,1.4988162656688497
276,11.509,1.0784292014991663,1.3763796969739932,1.5386198215774844,1.6010491772671591,1.6015677151386027,1.5537584364485815,1.4989435300318965
277,11.5471,1.071036340535675,1.3727428541522986,1.537137540647835,1.6004510795726274,1.6013693491814627,1.5536895361594987,1.499044280985975
278,11.5852,1.0591766457245888,1.3655189882735908,1.5332037951037645,1.5981024520404412,1.5998702228496327,1.5525182312450898,1.4982886488303855
279,11.6232,1.0423883769378417,1.3542733086642915,1.5265416753210532,1.593835535561159,1.5969467639075174,1.5501396734393598,1.49659974467912
280,11.661299999999999,1.0255398811778684,1.342860053482884,1.5198225447333553,1.5895430905217447,1.594016801163529,1.5477521286394016,1.4949081891869578
281,11.699399999999999,1.008646215187976,1.331288280868402,1.5130423311403145,1.585236057733683,1.59107708271673,1.545361588174701,1.493213982353899
282,11.7375,0.9917324735403413,1.3195489326818117,1.506196962341575,1.5809034963854889,1.588130860468058,1.5429650563805144,1.4915144728390464
283,11.7756,0.9713657187610828,1.3046799974593672,1.497286987962252,1.5751595703556862,1.5841570375233809,1.539705773140421,1.489154779440889
284,11.813600000000001,0.9490466062664149,1.2877956263021109,1.4870779816693072,1.5685549671557033,1.5795686053016627,1.5359282398998344,1.4864026875900045
285,11.851700000000001,0.9268680233759409,1.270630452834836,1.4767386649649648,1.561910247646941,1.5749671654761976,1.5321447153297625,1.4836479443982233
286,11.8898,0.9048651024907094,1.2531754189185091,1.4662731100495805,1.5552217648922375,1.5703559699479226,1.5283581950949483,1.4808958525473388
287,11.9279,0.8830779949262044,1.2354350536226473,1.4556691003220863,1.5484895188915924,1.5657317668159008,1.5245656835306483,1.4781437606964543
288,11.9659,0.8615418330834744,1.2174093569472504,1.4449184913817699,1.541713509645006,1.5610945560801317,1.5207671806368628,1.47539166884557
289,12.004,0.8402867304491324,1.199098328892318,1.4340212832286305,1.5348937371524785,1.556444337740616,1.5169656820783346,1.4726395769946854
290,12.0421,0.8193428005097915,1.180506498527367,1.4229693314619565,1.5280192606025238,1.5517811117973535,1.513155196525578,1.469884833802904
291,12.080200000000001,0.7960098672991524,1.1586899706667169,1.4097591135065068,1.5197662418054168,1.5461553231768204,1.508547864151255,1.466536190250238
292,12.1182,0.7725514612276261,1.135849873095353,1.3958403326890816,1.5111157068576757,1.540285641986033,1.5037428179039112,1.4630443742891448
293,12.1563,0.7496451357440045,1.112688211588323,1.381665003249217,1.5023812923552138,1.534386693686815,1.4989257889975964,1.4595499069871545
294,12.1944,0.7273260232493365,1.089236689632241,1.3672249807862007,1.493555704423707,1.5284584782791666,1.4940937817675681,1.4560527883442678
295,12.2325,0.7056091804869286,1.0655270107137225,1.352508048698964,1.4846316491888327,1.5225009957630875,1.4892467962138263,1.452553018360484
296,12.2705,0.6844996263712161,1.0415954073888987,1.3375019903864387,1.475612773587752,1.516514246138578,1.4843848323363704,1.4490505970358034
297,12.3086,0.6640124176455056,1.0174916994224508,1.3221905170472,1.4664881368089795,1.5104949775047014,1.4795048944704585,1.4455455243702258
298,12.3467,0.6422052344232585,0.9905618520777495,1.3045660339056504,1.4559703700344073,1.503561924707605,1.4738850274130912,1.4414995781617004
299,12.384799999999998,0.6201571433081075,0.9621192955145602,1.2854266922316018,1.4446028669011406,1.4961020639587594,1.4678457672917415,1.4371540304318353
300,12.422799999999999,0.598937173074814,0.9337220296465352,1.265814975316236,1.433049369972623,1.4885804170921162,1.461770559193479,1.4328005286792802
301,12.460899999999999,0.578525248065636,0.9054561067944866,1.2457145943581287,1.4213062323116927,1.4809937322067384,1.4556623987830466,1.4284337702222407
302,12.499,0.5589113304517025,0.8774256955572926,1.2251133327562114,1.409358866169703,1.4733355055007524,1.4495122990662157,1.4240537550607175
303,12.5371,0.5400703256608359,0.8497123191862487,1.2039949017090588,1.39719997767233,1.4656089888750956,1.443326251372472,1.419663134535607
304,12.5752,0.5193673036143989,0.8180677104749423,1.1783848336690392,1.3823314148637549,1.4561719723567215,1.4357711848912995,1.414294169219575
305,12.6132,0.497611313319394,0.7831893461289039,1.1470207465257365,1.363042764215103,1.4434537877931928,1.4254181675404143,1.4067298936409878
306,12.651299999999999,0.4765660013084559,0.7476633248420159,1.1102324885080015,1.3380539507825895,1.4259357974470588,1.4108023192606198,1.395649940033236
307,12.6894,0.45668658312088434,0.7138175883457238,1.0731876818678268,1.31260197633053,1.408170662629734,1.3960157180904897,1.3844639327896118
308,12.7275,0.43765184823280756,0.6806104506512486,1.0330235697548178,1.2830508445086306,1.38689997860262,1.3781136255879174,1.3707167302396734
309,12.7655,0.4189222633424091,0.6460581793103932,0.9834648914201003,1.2406333183799727,1.3539809854201597,1.3497177194915513,1.3481776812759265
310,12.803600000000001,0.40134401742351433,0.6140512450377724,0.9360726236748708,1.1985841329046545,1.3210977631480034,1.3213188177304425,1.3256121189032117
311,12.841700000000001,0.38640070158325696,0.5869357058428976,0.8940475159990874,1.1589929830763759,1.2893884771140045,1.2937527107678135,1.3035291005737157
312,12.8798,0.3764662623496285,0.5684525731463409,0.8625979126483048,1.125754797783917,1.261116450370123,1.2687119491833083,1.2829971166688507
313,12.9178,0.3669253060077432,0.5509341322567841,0.8328056948424878,1.0935195202109478,1.2333809872808015,1.2440726066743295,1.2627302668536666
314,12.9559,0.3605046087704082,0.5388596329259779,0.8107710187151947,1.067411097069768,1.2097364155698789,1.2227344867118422,1.2448284131184335
315,12.994,0.35530651908956096,0.5304717961815469,0.7986602948559137,1.0555549043568229,1.1999579494531487,1.2141459158944268,1.2378606892416275
316,13.0321,0.35022185687495605,0.5223240001214868,0.7869445744311823,1.0441108155431587,1.1905632076469523,1.205907837851911,1.231187264204367
317,13.0701,0.3452300445774078,0.5143392505640182,0.7754080308221227,1.0327469593470535,1.1812074886519963,1.1977027121215653,1.2245403525760747
318,13.1082,0.34048014395565074,0.5071108556157936,0.7659768147972085,1.0246434649735794,1.1751719605134359,1.1925891124057202,1.22057659793535
319,13.1463,0.33411565855999337,0.49733712359933463,0.7532796940866375,1.0142825164969638,1.1680112746507691,1.186723600839449,1.2162602149553499
320,13.1844,0.32656018476879184,0.48555248471758006,0.7374673401035884,1.0010186060395716,1.1588279064054596,1.1792224563236455,1.2107613339353747
321,13.2224,0.3192180148410991,0.47408488070197574,0.721830090735855,0.9876744629646201,1.1495892558442258,1.171688359495672,1.2052491962109153
322,13.2605,0.3120821222967053,0.4629343115525215,0.706380162584506,0.9742573811464332,1.1402953229670676,1.164115319026043,1.1997238017819716
323,13.2986,0.30464609866906867,0.4507733069939515,0.6875218027350337,0.9545566265985002,1.1244748249099037,1.150485044446608,1.188969963104527
324,13.3367,0.2974103297274085,0.43894926520740396,0.6689403525097818,0.9345495293289776,1.108169793613168,1.136390441832049,1.1778051665880775
325,13.3747,0.29040743841555555,0.4275527675832076,0.6509371547351075,0.9147721891006471,1.09191679273142,1.1223287915296605,1.1666615807988023
326,13.412799999999999,0.28491975737177994,0.41868530237698653,0.6367862584973801,0.8985761411651843,1.0781514960662657,1.1102772322696455,1.1569629757982864
327,13.450899999999999,0.28042983651778175,0.4114804585902474,0.6252008484840463,0.8848527166254079,1.0661259664022593,1.0996306397739726,1.1482745316794534
328,13.489,0.27603427125517094,0.4044495310729393,0.613896420295289,0.871318932818044,1.054191489964481,1.089055943232125,1.1396338116967633
329,13.5271,0.27173657482405245,0.39760429540580483,0.60291369593467,0.8580878447951078,1.0424781427904,1.0786729692338124,1.1311495208269844
330,13.565100000000001,0.2679106563498709,0.3920086300182538,0.5954412082810787,0.8516692353903758,1.0385596021616472,1.075716248132735,1.1292458580630778
331,13.603200000000001,0.26414446295747174,0.3864904117194337,0.5880094426310492,0.8452032158025407,1.0346150463254007,1.0727415530432012,1.1273315899355838
332,13.6413,0.260436990863968,0.38104873469544137,0.5806143267842253,0.8386897860316025,1.0306379714797866,1.0697458883004682,1.1254067164445027
333,13.6794,0.25678723628647243,0.3756831460393251,0.5732599329409632,0.8321289460775612,1.0266316295257423,1.0667352452340213,1.1234712375898344
334,13.7174,0.25278013500116936,0.3697151911375234,0.5648549114058065,0.824288031179735,1.0216692286963012,1.0629517206639496,1.1209895825104241
335,13.7555,0.2482826857755179,0.36292566302544105,0.5550246197459866,0.8146710578841224,1.0153800522846763,1.0581017394454648,1.1177522952754242
336,13.7936,0.24388009403269742,0.35627608316141646,0.5453164940968521,0.8050066744054066,1.0090420973590004,1.053221801579553,1.1145070540177338
337,13.831700000000001,0.23957085409837722,0.34976418701069134,0.5357346066587593,0.7952948807435877,1.0026586158202107,1.0483149027309562,1.1112485560555594
338,13.8697,0.23535245651533956,0.34338771003850754,0.5262871018324203,0.7855393238358275,0.9962231038664332,1.043381042899675,1.1079847554115914
339,13.9078,0.2312223918263667,0.3371439348031552,0.5169699074174793,0.7757400036821258,0.9897355614976683,1.0384142307562236,1.1047076980631392
340,13.9459,0.22717062220258766,0.3310170095613268,0.5077667346125111,0.7658859794709976,0.9831829811101688,1.0334084749711168,1.101417384010203
341,13.984,0.22275146804213,0.32429541749199087,0.4975414395181417,0.7546752946356873,0.9757426317669434,1.0277766252547789,1.0977797442997854
342,14.022,0.2184352016276001,0.3177327957626817,0.4874993934398004,0.7434317873659209,0.9682274887021736,1.022096844902557,1.0941288478848838
343,14.0601,0.21421981539322374,0.31132506821083455,0.4776365241771311,0.7321518107245367,0.960637551915859,1.0163751252439368,1.090467346106395
344,14.0982,0.21010229799033964,0.3050699703016911,0.4679609761308461,0.7208463055230202,0.9529695695070629,1.010608470614176,1.086789936282525
345,14.136299999999999,0.20608013996173002,0.2989625200587834,0.4584686771005892,0.7095262125728565,0.9452202895748489,1.0047938853485312,1.0830992697541713
346,14.174299999999999,0.2021508318501772,0.2929995471334497,0.44915962708636037,0.6981988257483693,0.9373929640201535,0.9989313694470028,1.0793953465213335
347,14.212399999999999,0.1983113623070198,0.28717788117702875,0.4400378982885159,0.686871438923882,0.9294810890411032,0.9930209229095905,1.075675515243115
348,14.2505,0.19456022565792716,0.2814934460269557,0.4310994185066996,0.6755513459737184,0.9214846646376981,0.9870565544068091,1.0719424272604121
349,14.2886,0.19089390866279451,0.27594352424152063,0.42234825994126757,0.6642531346465252,0.9134036908099381,0.9810382639386586,1.0681934312323287
350,14.3267,0.18721102925002467,0.2703623518764222,0.41349936856728714,0.6525537602315366,0.9048674508510368,0.9746754720250936,1.064229676591604
351,14.364700000000001,0.18351510065972257,0.26475808125678996,0.4045698476262544,0.6404787512888845,0.8958629371572471,0.9679532003424008,1.060045860656444
352,14.4028,0.17990750496348526,0.25929375888521544,0.39584841612342253,0.6284620933408209,0.8867543626334823,0.961165024035368,1.05584083399411
353,14.4409,0.176385732704095,0.25396621441303713,0.38733140907847086,0.6165256680103165,0.8775384753788055,0.9543049517745094,1.0516172479454982
354,14.479,0.17294677253289045,0.248770465863787,0.3790155687311145,0.604673122234533,0.8682185272941537,0.947372983559825,1.0473697998288152
355,14.517,0.16958911877554106,0.24370379579575518,0.3708984517611398,0.5929190437621176,0.8587945183795266,0.9403691193913154,1.0431011409849578
356,14.5551,0.16630976008338544,0.23876212804637686,0.36297680040826175,0.5812743734045555,0.8492599448330509,0.9332873679394945,1.038808620073029
357,14.593200000000001,0.16310618699920584,0.23394229226699054,0.35524613525208854,0.5697464050361704,0.8396180585556633,0.9261277292043627,1.034492237093029
358,14.6313,0.1599773957401152,0.22924066520198308,0.34770360575237086,0.558353373342771,0.8298688595473638,0.9188902031859199,1.0301519920449578
359,14.6693,0.1568656687901053,0.22456575964712258,0.3401932466354671,0.5468326988487094,0.8197391881294676,0.9113501150284609,1.0256447125203878
360,14.7074,0.15378606289248256,0.21994248548474937,0.33275944488525944,0.53527555498303,0.809294082320709,0.9035523997031268,1.020999563269184
361,14.7455,0.15077973314561813,0.21543560840894846,0.3255158148916854,0.5238898171639544,0.7987319080782284,0.895661818770768,1.0163225979272184
362,14.7836,0.1478436682008507,0.2110415051641067,0.3184578772343533,0.5126864262029677,0.7880656730057726,0.8876723809018991,1.011616467835388
363,14.8216,0.14497586049240607,0.20675609958765928,0.3115807452728355,0.50166538210007,0.7772888733014681,0.8795840860965202,1.006875870311899
364,14.8597,0.14217530623739713,0.20257712714484802,0.30487993958674037,0.4908376256667464,0.7664080127671885,0.8713909430251453,1.0021034566976483
365,14.8978,0.13943949597860614,0.19850141748701136,0.2983509807556761,0.4802068038401591,0.7554263433038706,0.8630959473525177,0.9972965756517392
366,14.9359,0.13676692404170246,0.19452534735853622,0.2919897965792864,0.4697765635574696,0.7443536206143242,0.8546901120844088,0.9924552271741718
367,14.9739,0.13415508096946832,0.19064665222466434,0.285791500417144,0.4595505517558398,0.7331930965994863,0.8461794285503045,0.9875767599240489
368,15.012,0.13160346487046018,0.18686216173673426,0.279751612848857,0.44952876843526957,0.7219512750612304,0.837554909755976,0.982658522560474
369,15.0501,0.1291045473730248,0.18316145903485814,0.27385303063292943,0.439696625847112,0.7106021407920624,0.8287895947187394,0.9776846070380663
370,15.0882,0.12661115068146844,0.17947026737896654,0.26796951555831977,0.42982072001301297,0.6988400151039306,0.8196108779470054,0.972482676198533
371,15.126299999999999,0.12417547150592036,0.17586965711340355,0.26223952243713805,0.4201709242829443,0.6870226070998744,0.8103123345855622,0.9672356725637543
372,15.164299999999999,0.1217955022806063,0.17235736370341098,0.2566593862890639,0.4107399447825824,0.675159672482704,0.8008879733049242,0.9619409447928329
373,15.202399999999999,0.11946973733119566,0.16893021680032733,0.251223813253634,0.40153142844908907,0.6632642188561665,0.7913377941050914,0.9565958415448722
374,15.2405,0.11719717287480132,0.16558595186939434,0.24592954557056368,0.39254537528246425,0.6513492538240085,0.781661796986064,0.951203014160769
375,15.2786,0.11497580134564905,0.1623227572828055,0.240772103819461,0.3837744914083845,0.6394277849899772,0.7718629776125843,0.9457571599587298
376,15.316600000000001,0.11280411706940827,0.1591374626918993,0.23574700857993416,0.37521877682684973,0.6275128199578193,0.7619383403199098,0.9402556275978575
377,15.354700000000001,0.11068161815463537,0.15602780356191748,0.23085059487166265,0.3668745846006981,0.6156206182322185,0.751893876437526,0.9347010684190492
378,15.3928,0.10860629703555616,0.15299242117200512,0.2260796049343615,0.35874155003621355,0.6037641874169215,0.7417265903006902,0.9290855283996143
379,15.4309,0.10655857994587221,0.15000051784945054,0.22138313626357847,0.35072521746090596,0.5918134514744596,0.7312986813312368,0.9233241646308552
380,15.4689,0.10453645931980932,0.14704847033864055,0.21675508055877923,0.34281938708160026,0.579765158503896,0.7205951712054517,0.9173931150447004
381,15.507,0.10256001081510946,0.14416707631228687,0.21224674754445172,0.33512033803936747,0.567804666858624,0.7097748301547001,0.9113931305952288
382,15.5451,0.100627728757442,0.14135361832867965,0.20785365780020412,0.3276236940096135,0.5559482360433271,0.6988496408379529,0.9053242112824401
383,15.583200000000001,0.09873810747247629,0.138606737666964,0.20357255356575152,0.3203243492803117,0.5442056217608155,0.6878225989199527,0.8991810544245408
384,15.6212,0.09689014317732524,0.1359246226993333,0.1994005843008445,0.3132182922205843,0.5325963354167097,0.6767056870596706,0.8929610086806342
385,15.6593,0.09508333398054528,0.13330500889102936,0.19533367780512698,0.3063000524246885,0.5211301327138198,0.6655019009218491,0.8866614227098234
386,15.6974,0.09331567231636222,0.13074653752119728,0.19136898353834958,0.2995652535680302,0.5098167693549558,0.6542292144949449,0.8802796451712117
387,15.7355,0.09158715818477607,0.12824694405507875,0.1875040581802986,0.2930091546322991,0.4986725048448016,0.6428936191084432,0.8738130247239021
388,15.7735,0.08989578402001261,0.1258053226787706,0.18373482953061787,0.28662664990546877,0.4877038429852304,0.6315100930860578,0.867258910026998
389,15.8116,0.08824104793062829,0.12341940885751451,0.1800592614891293,0.2804126336755126,0.4769205394790526,0.6200906190867597,0.8606146497396024
390,15.8497,0.08662244802517957,0.12108784387045562,0.17647450351558353,0.27436382369898504,0.46632909812814144,0.6086501754342623,0.8538749411799219
391,15.887799999999999,0.08503797673789226,0.11880926899673895,0.17297729784969565,0.2684743848764273,0.45593277083343375,0.5972037404522795,0.8470397843479562
392,15.9259,0.08348763406876634,0.116581872608558,0.16956520117125198,0.26273994088324515,0.44574456519867645,0.5857662924645249,0.8401012252210154
393,15.963899999999999,0.08196188408037439,0.1143920674973634,0.16621540915825783,0.25711891663579434,0.4356864356013881,0.5742629398524303,0.832990328935782
394,16.002,0.08045420218395023,0.1122294368032674,0.16291163300928854,0.2515835954116454,0.4257193592303281,0.5626397606506263,0.8256514173334233
395,16.0401,0.07897864133991325,0.11011617296690049,0.15968889364740727,0.24619561044883226,0.4159734121229653,0.5510794904084196,0.8181958467316052
396,16.078200000000002,0.07753469965681994,0.10805001145350447,0.156543933312329,0.2409505854227609,0.4064518461802365,0.5396001031142668,0.8106183144485338
397,16.1162,0.07612187524322672,0.10603049935612771,0.15347512312391132,0.23584049707167545,0.3971318980955845,0.5281566637970266,0.8028021614847501
398,16.1543,0.07474016809913361,0.10405673086086689,0.15047839088179804,0.2308547692778066,0.3879712931568321,0.5166652938439029,0.7944769510687797
399,16.1924,0.07338757065876639,0.1021273472468671,0.14755414380602477,0.22600106060919423,0.37904482508552384,0.505320711463173,0.7860244762897625
400,16.2305,0.07206307913923797,0.10024008397937012,0.14469912413630656,0.2212757241286765,0.3703459900797863,0.4941378949785507,0.7774447371476987
401,16.2685,0.07076669354054835,0.09839448815142432,0.14191251743257222,0.21667438351165924,0.3618780400405562,0.4831228357195215,0.7687350823016913
402,16.3066,0.06949690818836687,0.0965896539491264,0.13919188037460797,0.2121933918209807,0.3536312192650233,0.4722935076745417,0.7598928604108437
403,16.3447,0.06825372308269356,0.09482376974466979,0.13653476964220015,0.20782873742576297,0.3456022758522509,0.4616529065083541,0.750915420134259
404,16.3828,0.06703613444064128,0.09309638263110284,0.13393996357524188,0.2035767733888442,0.33778795790130234,0.4512100192151869,0.7418054128128341
405,16.4208,0.06584364037076651,0.09140613388757064,0.13140542607355513,0.19943421746677883,0.3301850135112409,0.4409738327892682,0.7325575357647751
406,16.4589,0.0646757389816257,0.08975257060712152,0.12892952825699733,0.1953977874161212,0.32278433735944373,0.43094434723059816,0.7231744403309791
407,16.497,0.06353192838177527,0.08813433406890057,0.12651064124542608,0.19146383629970964,0.31558495387562974,0.4211305495334049,0.713656126511446
408,16.5351,0.062411204788328144,0.0865505184590045,0.12414713615869886,0.18762908187409844,0.30858035925792554,0.4115324396976883,0.7040052456470725
409,16.5731,0.061300017132308475,0.08498119587156101,0.12180724983403751,0.18383918477557717,0.30166421634570023,0.4020062258157974,0.694041506556876
410,16.6112,0.060210912699805,0.08344402967768419,0.11951826601382841,0.18014046110610035,0.29492920431565045,0.3926897084658978,0.6839266410355616
411,16.6493,0.05914338959937417,0.08193901987737404,0.11728140635817842,0.1765350990279651,0.2883798758290877,0.38360385730118857,0.6736845111512004
412,16.6874,0.058097949722459546,0.08046616647063053,0.1150954492069807,0.17301981629772578,0.2820110278445131,0.3747426809921844,0.6633177682446895
413,16.7255,0.05707358928617402,0.07902456364355041,0.11295876568009275,0.1695924247530854,0.27581713213033426,0.36610617953888513,0.652834366338719
414,16.7635,0.05606980639907404,0.07761330558223038,0.11087013411740775,0.16625000684431443,0.2697929856450525,0.3576913572765481,0.6422422594559795
415,16.801599999999997,0.05508609916971606,0.0762319393797188,0.10882874007885443,0.16298964502168353,0.26393403572735624,0.3494952185404307,0.6315520529600581
416,16.8397,0.05412246759810009,0.07487865340820908,0.1068321402442191,0.1598091511228956,0.25823410376546585,0.3415147676657899,0.6207717008736455
417,16.8778,0.053177907901339014,0.07355390057465289,0.10487992739346613,0.15670633698565356,0.2526896126683509,0.3337470089878833,0.6099171112421221
418,16.9158,0.05225191818798928,0.07225677506514692,0.10297087986648869,0.15367828506022801,0.24729503420441892,0.3261859511772252,0.5989962380881788
419,16.9539,0.051344498458050905,0.07098591815883627,0.1011037760031799,0.15072353657175422,0.2420461409024522,0.318828598569073,0.5880249894571961
420,16.992,0.05045514682008032,0.06974132985572092,0.09927698692339729,0.1478391739705028,0.23693805491104564,0.3116689598339411,0.5770192733945547
421,17.030099999999997,0.0495829096803348,0.06852210434189758,0.09749010540710526,0.1450233737878928,0.23196654875898146,0.3047070349718296,0.5659976492865327
422,17.068099999999998,0.04872793760624739,0.06732778871041462,0.09574190979419693,0.1422743125553434,0.22712674459485466,0.2979323391561389,0.5549707224967171
423,17.1062,0.0478896785172302,0.06615793005432037,0.09403117842456549,0.1395894374168413,0.22241539051772846,0.2913427754215492,0.543962355093179
424,17.144299999999998,0.0470678312784171,0.06501116965275994,0.09235709685813964,0.13696801898495417,0.21782825905638514,0.2849326520050491,0.5329858037804027
425,17.1824,0.04626194418750888,0.06388796041268495,0.09071885065484821,0.13440713970995258,0.2133614479297006,0.2786977749759989,0.5220596279446656
426,17.2204,0.04547156554220636,0.06278694361324047,0.08911481093454868,0.1319053408169718,0.2090104044763635,0.27263215300491317,0.5112023869722455
427,17.2585,0.044696544775076466,0.061708119254426506,0.08754497769724107,0.12946152822486334,0.20477252717562433,0.26673219129410053,0.5004273375676264
428,17.296599999999998,0.043936329805531305,0.060650581522339764,0.08600812928281852,0.1270731490776139,0.20064326336617178,0.2609918985140755,0.48975569045798273
429,17.3347,0.04318655417801197,0.05960798971965725,0.08449408519039059,0.12472379215799552,0.19659204517920062,0.2553666392601715,0.4791105567573071
430,17.372700000000002,0.042447117514229776,0.05858034384637896,0.08300243819992165,0.12241309277229201,0.19261757185433614,0.24985521526649132,0.4685157985336708
431,17.4108,0.04172193456744439,0.05757262587897297,0.0815421471521953,0.12015490928171813,0.18874488302879114,0.24449417364289633,0.45806951540025564
432,17.448900000000002,0.04101065401364535,0.05658528872439092,0.0801123976071403,0.11794778291140914,0.18497137718181625,0.23927932045874672,0.4477849640615456
433,17.487,0.04031307509625522,0.055617426568729526,0.07871237512468543,0.11579061958021657,0.18129347722238104,0.23420616221692844,0.437672749881128
434,17.5251,0.039628695923830455,0.0546681335980855,0.07734126526475942,0.11368196051327562,0.17770825643964247,0.22926930672090443,0.4277408268816931
435,17.5631,0.03895741611808235,0.05373786271941049,0.07599825358729108,0.11161998224200546,0.17421278812275748,0.2244651591729835,0.41799980042682827
436,17.601200000000002,0.038298884355000416,0.0528257081188012,0.07468293287224476,0.10960395537897374,0.1708047959410704,0.21978982520900014,0.40845497319832713
437,17.6393,0.037652749310574156,0.051931216889305985,0.07339448867954922,0.10763205645559955,0.1674807028035508,0.21523851176536588,0.39910899653708637
438,17.677400000000002,0.03701886041737052,0.05105438903092487,0.07213210656913324,0.10570355608445053,0.16423888275973034,0.21080762404438952,0.3899724758066933
439,17.715400000000002,0.03639691654052338,0.050194318729754536,0.07089537932096121,0.10381736018437815,0.16107640909876592,0.20649356724837972,0.38104010832535434
440,17.7535,0.03578656635602223,0.04935055307884337,0.06968349249496186,0.10197164528680153,0.15799035510981455,0.20229214744669669,0.37231984811575974
441,17.7916,0.03518765929643403,0.04852309207819134,0.0684960388710996,0.10016604669800447,0.1549790948424078,0.1982003689745977,0.3638090438370129
442,17.8297,0.034599944416037,0.047711482820846834,0.06733261122933883,0.09839947033683846,0.15204035196589002,0.19421403790144293,0.3555103468300105
443,17.8677,0.03402317076910935,0.046915725306809826,0.06619198790957265,0.09667045742843879,0.14917185014960552,0.19033075769543814,0.34741845441295893
444,17.9058,0.03345703722078496,0.04613446081522541,0.06507416891180108,0.09497827858537307,0.14637131306289852,0.1865463344259435,0.3395333665858582
445,17.943900000000003,0.03290139320363077,0.04536859515999686,0.0639783397959529,0.09332183972649281,0.14363678956520703,0.1828583715611649,0.33185243200781156
446,17.982,0.03235603796106935,0.04461686020165957,0.06290409334199246,0.09170077615808181,0.1409666537060627,0.1792638734363596,0.32437299933792213
447,18.02,0.03182067035823458,0.043879255940213545,0.06185102232988417,0.09011326441155917,0.1383583039647161,0.17575894568736197,0.3170924172352932
448,18.0581,0.03129513982769339,0.043155555922182974,0.060818312319556776,0.08855893979320872,0.1358107647708863,0.17234179091532648,0.3100080343590279
449,18.0962,0.030779245612868357,0.04244544311270169,0.059805963311010284,0.08703670822188195,0.13332208498401116,0.16900971302198453,0.30311454802733256
450,18.1343,0.030272736768037708,0.041748464604818056,0.05881275364413784,0.08554620500386265,0.13088998827343504,0.16575941677611924,0.2964040042175169
451,18.1723,0.029775412536624028,0.04106443923575141,0.05783909053897507,0.08408633605800231,0.1285134990688769,0.1625891047788849,0.2898790542704776
452,18.2104,0.02928461289397649,0.04038938142432731,0.05687845847495208,0.08264725465396411,0.12617570748546578,0.1594748117123397,0.2834840200273818
453,18.2485,0.02880109067726043,0.03972455931001034,0.05593289355224695,0.08123260772890982,0.12388149137460677,0.15642372717186612,0.2772374608745072
454,18.2866,0.028326401749950856,0.03907205626477807,0.05500565353114463,0.07984677160743359,0.12163930567873535,0.15344663555053809,0.2711605875390281
455,18.3246,0.02786039554461469,0.03843169112584983,0.05409592397157389,0.07848938159581925,0.11944752444738317,0.15054173944950988,0.26525340002094455
